series,n_o,n_e,d_ETL_nm,n_eff,TM,TE
n_e=1.80,1.8000,1.8000,60,1.17000,1.821467e-01,2.929016e-01
n_e=1.80,1.8000,1.8000,60,1.17050,1.821709e-01,2.930416e-01
n_e=1.80,1.8000,1.8000,60,1.17100,1.821952e-01,2.931815e-01
n_e=1.80,1.8000,1.8000,60,1.17150,1.822193e-01,2.933213e-01
n_e=1.80,1.8000,1.8000,60,1.17200,1.822433e-01,2.934611e-01
n_e=1.80,1.8000,1.8000,60,1.17250,1.822673e-01,2.936009e-01
n_e=1.80,1.8000,1.8000,60,1.17300,1.822912e-01,2.937406e-01
n_e=1.80,1.8000,1.8000,60,1.17350,1.823150e-01,2.938802e-01
n_e=1.80,1.8000,1.8000,60,1.17400,1.823388e-01,2.940198e-01
n_e=1.80,1.8000,1.8000,60,1.17450,1.823624e-01,2.941594e-01
n_e=1.80,1.8000,1.8000,60,1.17500,1.823860e-01,2.942989e-01
n_e=1.80,1.8000,1.8000,60,1.17550,1.824095e-01,2.944384e-01
n_e=1.80,1.8000,1.8000,60,1.17600,1.824329e-01,2.945778e-01
n_e=1.80,1.8000,1.8000,60,1.17650,1.824563e-01,2.947172e-01
n_e=1.80,1.8000,1.8000,60,1.17700,1.824796e-01,2.948565e-01
n_e=1.80,1.8000,1.8000,60,1.17750,1.825028e-01,2.949958e-01
n_e=1.80,1.8000,1.8000,60,1.17800,1.825259e-01,2.951350e-01
n_e=1.80,1.8000,1.8000,60,1.17850,1.825489e-01,2.952742e-01
n_e=1.80,1.8000,1.8000,60,1.17900,1.825719e-01,2.954133e-01
n_e=1.80,1.8000,1.8000,60,1.17950,1.825947e-01,2.955524e-01
n_e=1.80,1.8000,1.8000,60,1.18000,1.826175e-01,2.956915e-01
n_e=1.80,1.8000,1.8000,60,1.18050,1.826402e-01,2.958305e-01
n_e=1.80,1.8000,1.8000,60,1.18100,1.826629e-01,2.959694e-01
n_e=1.80,1.8000,1.8000,60,1.18150,1.826855e-01,2.961083e-01
n_e=1.80,1.8000,1.8000,60,1.18200,1.827079e-01,2.962471e-01
n_e=1.80,1.8000,1.8000,60,1.18250,1.827303e-01,2.963859e-01
n_e=1.80,1.8000,1.8000,60,1.18300,1.827527e-01,2.965247e-01
n_e=1.80,1.8000,1.8000,60,1.18350,1.827749e-01,2.966634e-01
n_e=1.80,1.8000,1.8000,60,1.18400,1.827971e-01,2.968020e-01
n_e=1.80,1.8000,1.8000,60,1.18450,1.828192e-01,2.969406e-01
n_e=1.80,1.8000,1.8000,60,1.18500,1.828412e-01,2.970792e-01
n_e=1.80,1.8000,1.8000,60,1.18550,1.828631e-01,2.972177e-01
n_e=1.80,1.8000,1.8000,60,1.18600,1.828850e-01,2.973561e-01
n_e=1.80,1.8000,1.8000,60,1.18650,1.829067e-01,2.974945e-01
n_e=1.80,1.8000,1.8000,60,1.18700,1.829284e-01,2.976329e-01
n_e=1.80,1.8000,1.8000,60,1.18750,1.829501e-01,2.977712e-01
n_e=1.80,1.8000,1.8000,60,1.18800,1.829716e-01,2.979094e-01
n_e=1.80,1.8000,1.8000,60,1.18850,1.829931e-01,2.980476e-01
n_e=1.80,1.8000,1.8000,60,1.18900,1.830144e-01,2.981858e-01
n_e=1.80,1.8000,1.8000,60,1.18950,1.830357e-01,2.983239e-01
n_e=1.80,1.8000,1.8000,60,1.19000,1.830570e-01,2.984619e-01
n_e=1.80,1.8000,1.8000,60,1.19050,1.830781e-01,2.985999e-01
n_e=1.80,1.8000,1.8000,60,1.19100,1.830992e-01,2.987379e-01
n_e=1.80,1.8000,1.8000,60,1.19150,1.831201e-01,2.988758e-01
n_e=1.80,1.8000,1.8000,60,1.19200,1.831410e-01,2.990136e-01
n_e=1.80,1.8000,1.8000,60,1.19250,1.831619e-01,2.991514e-01
n_e=1.80,1.8000,1.8000,60,1.19300,1.831826e-01,2.992892e-01
n_e=1.80,1.8000,1.8000,60,1.19350,1.832033e-01,2.994269e-01
n_e=1.80,1.8000,1.8000,60,1.19400,1.832239e-01,2.995645e-01
n_e=1.80,1.8000,1.8000,60,1.19450,1.832444e-01,2.997021e-01
n_e=1.80,1.8000,1.8000,60,1.19500,1.832648e-01,2.998396e-01
n_e=1.80,1.8000,1.8000,60,1.19550,1.832852e-01,2.999771e-01
n_e=1.80,1.8000,1.8000,60,1.19600,1.833054e-01,3.001146e-01
n_e=1.80,1.8000,1.8000,60,1.19650,1.833256e-01,3.002520e-01
n_e=1.80,1.8000,1.8000,60,1.19700,1.833457e-01,3.003893e-01
n_e=1.80,1.8000,1.8000,60,1.19750,1.833658e-01,3.005266e-01
n_e=1.80,1.8000,1.8000,60,1.19800,1.833857e-01,3.006638e-01
n_e=1.80,1.8000,1.8000,60,1.19850,1.834056e-01,3.008010e-01
n_e=1.80,1.8000,1.8000,60,1.19900,1.834254e-01,3.009381e-01
n_e=1.80,1.8000,1.8000,60,1.19950,1.834451e-01,3.010752e-01
n_e=1.80,1.8000,1.8000,60,1.20000,1.834647e-01,3.012122e-01
n_e=1.80,1.8000,1.8000,60,1.20050,1.834843e-01,3.013491e-01
n_e=1.80,1.8000,1.8000,60,1.20100,1.835037e-01,3.014860e-01
n_e=1.80,1.8000,1.8000,60,1.20150,1.835231e-01,3.016229e-01
n_e=1.80,1.8000,1.8000,60,1.20200,1.835424e-01,3.017597e-01
n_e=1.80,1.8000,1.8000,60,1.20250,1.835617e-01,3.018965e-01
n_e=1.80,1.8000,1.8000,60,1.20300,1.835808e-01,3.020332e-01
n_e=1.80,1.8000,1.8000,60,1.20350,1.835999e-01,3.021698e-01
n_e=1.80,1.8000,1.8000,60,1.20400,1.836189e-01,3.023064e-01
n_e=1.80,1.8000,1.8000,60,1.20450,1.836378e-01,3.024429e-01
n_e=1.80,1.8000,1.8000,60,1.20500,1.836566e-01,3.025794e-01
n_e=1.80,1.8000,1.8000,60,1.20550,1.836754e-01,3.027158e-01
n_e=1.80,1.8000,1.8000,60,1.20600,1.836941e-01,3.028522e-01
n_e=1.80,1.8000,1.8000,60,1.20650,1.837127e-01,3.029885e-01
n_e=1.80,1.8000,1.8000,60,1.20700,1.837312e-01,3.031248e-01
n_e=1.80,1.8000,1.8000,60,1.20750,1.837496e-01,3.032610e-01
n_e=1.80,1.8000,1.8000,60,1.20800,1.837680e-01,3.033972e-01
n_e=1.80,1.8000,1.8000,60,1.20850,1.837862e-01,3.035333e-01
n_e=1.80,1.8000,1.8000,60,1.20900,1.838044e-01,3.036693e-01
n_e=1.80,1.8000,1.8000,60,1.20950,1.838225e-01,3.038053e-01
n_e=1.80,1.8000,1.8000,60,1.21000,1.838406e-01,3.039413e-01
n_e=1.80,1.8000,1.8000,60,1.21050,1.838585e-01,3.040771e-01
n_e=1.80,1.8000,1.8000,60,1.21100,1.838764e-01,3.042130e-01
n_e=1.80,1.8000,1.8000,60,1.21150,1.838942e-01,3.043487e-01
n_e=1.80,1.8000,1.8000,60,1.21200,1.839119e-01,3.044845e-01
n_e=1.80,1.8000,1.8000,60,1.21250,1.839295e-01,3.046201e-01
n_e=1.80,1.8000,1.8000,60,1.21300,1.839471e-01,3.047557e-01
n_e=1.80,1.8000,1.8000,60,1.21350,1.839645e-01,3.048913e-01
n_e=1.80,1.8000,1.8000,60,1.21400,1.839819e-01,3.050268e-01
n_e=1.80,1.8000,1.8000,60,1.21450,1.839992e-01,3.051622e-01
n_e=1.80,1.8000,1.8000,60,1.21500,1.840165e-01,3.052976e-01
n_e=1.80,1.8000,1.8000,60,1.21550,1.840336e-01,3.054329e-01
n_e=1.80,1.8000,1.8000,60,1.21600,1.840507e-01,3.055682e-01
n_e=1.80,1.8000,1.8000,60,1.21650,1.840677e-01,3.057034e-01
n_e=1.80,1.8000,1.8000,60,1.21700,1.840846e-01,3.058386e-01
n_e=1.80,1.8000,1.8000,60,1.21750,1.841014e-01,3.059737e-01
n_e=1.80,1.8000,1.8000,60,1.21800,1.841181e-01,3.061087e-01
n_e=1.80,1.8000,1.8000,60,1.21850,1.841348e-01,3.062437e-01
n_e=1.80,1.8000,1.8000,60,1.21900,1.841514e-01,3.063787e-01
n_e=1.80,1.8000,1.8000,60,1.21950,1.841679e-01,3.065136e-01
n_e=1.80,1.8000,1.8000,60,1.22000,1.841843e-01,3.066484e-01
n_e=1.80,1.8000,1.8000,60,1.22050,1.842006e-01,3.067831e-01
n_e=1.80,1.8000,1.8000,60,1.22100,1.842169e-01,3.069178e-01
n_e=1.80,1.8000,1.8000,60,1.22150,1.842331e-01,3.070525e-01
n_e=1.80,1.8000,1.8000,60,1.22200,1.842492e-01,3.071871e-01
n_e=1.80,1.8000,1.8000,60,1.22250,1.842652e-01,3.073216e-01
n_e=1.80,1.8000,1.8000,60,1.22300,1.842811e-01,3.074561e-01
n_e=1.80,1.8000,1.8000,60,1.22350,1.842970e-01,3.075905e-01
n_e=1.80,1.8000,1.8000,60,1.22400,1.843127e-01,3.077249e-01
n_e=1.80,1.8000,1.8000,60,1.22450,1.843284e-01,3.078592e-01
n_e=1.80,1.8000,1.8000,60,1.22500,1.843440e-01,3.079934e-01
n_e=1.80,1.8000,1.8000,60,1.22550,1.843596e-01,3.081276e-01
n_e=1.80,1.8000,1.8000,60,1.22600,1.843750e-01,3.082618e-01
n_e=1.80,1.8000,1.8000,60,1.22650,1.843904e-01,3.083958e-01
n_e=1.80,1.8000,1.8000,60,1.22700,1.844056e-01,3.085299e-01
n_e=1.80,1.8000,1.8000,60,1.22750,1.844209e-01,3.086638e-01
n_e=1.80,1.8000,1.8000,60,1.22800,1.844360e-01,3.087977e-01
n_e=1.80,1.8000,1.8000,60,1.22850,1.844510e-01,3.089315e-01
n_e=1.80,1.8000,1.8000,60,1.22900,1.844660e-01,3.090653e-01
n_e=1.80,1.8000,1.8000,60,1.22950,1.844808e-01,3.091991e-01
n_e=1.80,1.8000,1.8000,60,1.23000,1.844956e-01,3.093327e-01
n_e=1.80,1.8000,1.8000,60,1.23050,1.845104e-01,3.094663e-01
n_e=1.80,1.8000,1.8000,60,1.23100,1.845250e-01,3.095999e-01
n_e=1.80,1.8000,1.8000,60,1.23150,1.845395e-01,3.097334e-01
n_e=1.80,1.8000,1.8000,60,1.23200,1.845540e-01,3.098668e-01
n_e=1.80,1.8000,1.8000,60,1.23250,1.845684e-01,3.100002e-01
n_e=1.80,1.8000,1.8000,60,1.23300,1.845827e-01,3.101335e-01
n_e=1.80,1.8000,1.8000,60,1.23350,1.845969e-01,3.102667e-01
n_e=1.80,1.8000,1.8000,60,1.23400,1.846111e-01,3.103999e-01
n_e=1.80,1.8000,1.8000,60,1.23450,1.846251e-01,3.105330e-01
n_e=1.80,1.8000,1.8000,60,1.23500,1.846391e-01,3.106661e-01
n_e=1.80,1.8000,1.8000,60,1.23550,1.846530e-01,3.107991e-01
n_e=1.80,1.8000,1.8000,60,1.23600,1.846668e-01,3.109321e-01
n_e=1.80,1.8000,1.8000,60,1.23650,1.846806e-01,3.110650e-01
n_e=1.80,1.8000,1.8000,60,1.23700,1.846942e-01,3.111978e-01
n_e=1.80,1.8000,1.8000,60,1.23750,1.847078e-01,3.113306e-01
n_e=1.80,1.8000,1.8000,60,1.23800,1.847213e-01,3.114633e-01
n_e=1.80,1.8000,1.8000,60,1.23850,1.847347e-01,3.115959e-01
n_e=1.80,1.8000,1.8000,60,1.23900,1.847480e-01,3.117285e-01
n_e=1.80,1.8000,1.8000,60,1.23950,1.847613e-01,3.118610e-01
n_e=1.80,1.8000,1.8000,60,1.24000,1.847744e-01,3.119935e-01
n_e=1.80,1.8000,1.8000,60,1.24050,1.847875e-01,3.121259e-01
n_e=1.80,1.8000,1.8000,60,1.24100,1.848005e-01,3.122583e-01
n_e=1.80,1.8000,1.8000,60,1.24150,1.848134e-01,3.123905e-01
n_e=1.80,1.8000,1.8000,60,1.24200,1.848262e-01,3.125228e-01
n_e=1.80,1.8000,1.8000,60,1.24250,1.848390e-01,3.126549e-01
n_e=1.80,1.8000,1.8000,60,1.24300,1.848517e-01,3.127870e-01
n_e=1.80,1.8000,1.8000,60,1.24350,1.848642e-01,3.129191e-01
n_e=1.80,1.8000,1.8000,60,1.24400,1.848768e-01,3.130510e-01
n_e=1.80,1.8000,1.8000,60,1.24450,1.848892e-01,3.131830e-01
n_e=1.80,1.8000,1.8000,60,1.24500,1.849015e-01,3.133148e-01
n_e=1.80,1.8000,1.8000,60,1.24550,1.849138e-01,3.134466e-01
n_e=1.80,1.8000,1.8000,60,1.24600,1.849259e-01,3.135784e-01
n_e=1.80,1.8000,1.8000,60,1.24650,1.849380e-01,3.137100e-01
n_e=1.80,1.8000,1.8000,60,1.24700,1.849500e-01,3.138416e-01
n_e=1.80,1.8000,1.8000,60,1.24750,1.849620e-01,3.139732e-01
n_e=1.80,1.8000,1.8000,60,1.24800,1.849738e-01,3.141047e-01
n_e=1.80,1.8000,1.8000,60,1.24850,1.849856e-01,3.142361e-01
n_e=1.80,1.8000,1.8000,60,1.24900,1.849973e-01,3.143674e-01
n_e=1.80,1.8000,1.8000,60,1.24950,1.850089e-01,3.144987e-01
n_e=1.80,1.8000,1.8000,60,1.25000,1.850204e-01,3.146300e-01
n_e=1.80,1.8000,1.8000,60,1.25050,1.850318e-01,3.147612e-01
n_e=1.80,1.8000,1.8000,60,1.25100,1.850432e-01,3.148923e-01
n_e=1.80,1.8000,1.8000,60,1.25150,1.850544e-01,3.150233e-01
n_e=1.80,1.8000,1.8000,60,1.25200,1.850656e-01,3.151543e-01
n_e=1.80,1.8000,1.8000,60,1.25250,1.850767e-01,3.152852e-01
n_e=1.80,1.8000,1.8000,60,1.25300,1.850877e-01,3.154161e-01
n_e=1.80,1.8000,1.8000,60,1.25350,1.850987e-01,3.155469e-01
n_e=1.80,1.8000,1.8000,60,1.25400,1.851095e-01,3.156776e-01
n_e=1.80,1.8000,1.8000,60,1.25450,1.851203e-01,3.158083e-01
n_e=1.80,1.8000,1.8000,60,1.25500,1.851310e-01,3.159389e-01
n_e=1.80,1.8000,1.8000,60,1.25550,1.851416e-01,3.160694e-01
n_e=1.80,1.8000,1.8000,60,1.25600,1.851521e-01,3.161999e-01
n_e=1.80,1.8000,1.8000,60,1.25650,1.851625e-01,3.163303e-01
n_e=1.80,1.8000,1.8000,60,1.25700,1.851729e-01,3.164607e-01
n_e=1.80,1.8000,1.8000,60,1.25750,1.851832e-01,3.165910e-01
n_e=1.80,1.8000,1.8000,60,1.25800,1.851934e-01,3.167212e-01
n_e=1.80,1.8000,1.8000,60,1.25850,1.852035e-01,3.168514e-01
n_e=1.80,1.8000,1.8000,60,1.25900,1.852135e-01,3.169815e-01
n_e=1.80,1.8000,1.8000,60,1.25950,1.852234e-01,3.171115e-01
n_e=1.80,1.8000,1.8000,60,1.26000,1.852333e-01,3.172415e-01
n_e=1.80,1.8000,1.8000,60,1.26050,1.852430e-01,3.173714e-01
n_e=1.80,1.8000,1.8000,60,1.26100,1.852527e-01,3.175012e-01
n_e=1.80,1.8000,1.8000,60,1.26150,1.852623e-01,3.176310e-01
n_e=1.80,1.8000,1.8000,60,1.26200,1.852719e-01,3.177607e-01
n_e=1.80,1.8000,1.8000,60,1.26250,1.852813e-01,3.178903e-01
n_e=1.80,1.8000,1.8000,60,1.26300,1.852907e-01,3.180199e-01
n_e=1.80,1.8000,1.8000,60,1.26350,1.852999e-01,3.181494e-01
n_e=1.80,1.8000,1.8000,60,1.26400,1.853091e-01,3.182789e-01
n_e=1.80,1.8000,1.8000,60,1.26450,1.853182e-01,3.184083e-01
n_e=1.80,1.8000,1.8000,60,1.26500,1.853273e-01,3.185376e-01
n_e=1.80,1.8000,1.8000,60,1.26550,1.853362e-01,3.186669e-01
n_e=1.80,1.8000,1.8000,60,1.26600,1.853451e-01,3.187961e-01
n_e=1.80,1.8000,1.8000,60,1.26650,1.853538e-01,3.189252e-01
n_e=1.80,1.8000,1.8000,60,1.26700,1.853625e-01,3.190542e-01
n_e=1.80,1.8000,1.8000,60,1.26750,1.853711e-01,3.191832e-01
n_e=1.80,1.8000,1.8000,60,1.26800,1.853796e-01,3.193122e-01
n_e=1.80,1.8000,1.8000,60,1.26850,1.853881e-01,3.194410e-01
n_e=1.80,1.8000,1.8000,60,1.26900,1.853964e-01,3.195698e-01
n_e=1.80,1.8000,1.8000,60,1.26950,1.854047e-01,3.196986e-01
n_e=1.80,1.8000,1.8000,60,1.27000,1.854129e-01,3.198273e-01
n_e=1.80,1.8000,1.8000,60,1.27050,1.854210e-01,3.199559e-01
n_e=1.80,1.8000,1.8000,60,1.27100,1.854290e-01,3.200844e-01
n_e=1.80,1.8000,1.8000,60,1.27150,1.854369e-01,3.202129e-01
n_e=1.80,1.8000,1.8000,60,1.27200,1.854448e-01,3.203413e-01
n_e=1.80,1.8000,1.8000,60,1.27250,1.854526e-01,3.204696e-01
n_e=1.80,1.8000,1.8000,60,1.27300,1.854602e-01,3.205979e-01
n_e=1.80,1.8000,1.8000,60,1.27350,1.854678e-01,3.207261e-01
n_e=1.80,1.8000,1.8000,60,1.27400,1.854753e-01,3.208542e-01
n_e=1.80,1.8000,1.8000,60,1.27450,1.854828e-01,3.209823e-01
n_e=1.80,1.8000,1.8000,60,1.27500,1.854901e-01,3.211103e-01
n_e=1.80,1.8000,1.8000,60,1.27550,1.854974e-01,3.212383e-01
n_e=1.80,1.8000,1.8000,60,1.27600,1.855046e-01,3.213662e-01
n_e=1.80,1.8000,1.8000,60,1.27650,1.855117e-01,3.214940e-01
n_e=1.80,1.8000,1.8000,60,1.27700,1.855187e-01,3.216217e-01
n_e=1.80,1.8000,1.8000,60,1.27750,1.855256e-01,3.217494e-01
n_e=1.80,1.8000,1.8000,60,1.27800,1.855324e-01,3.218770e-01
n_e=1.80,1.8000,1.8000,60,1.27850,1.855392e-01,3.220045e-01
n_e=1.80,1.8000,1.8000,60,1.27900,1.855459e-01,3.221320e-01
n_e=1.80,1.8000,1.8000,60,1.27950,1.855524e-01,3.222594e-01
n_e=1.80,1.8000,1.8000,60,1.28000,1.855590e-01,3.223868e-01
n_e=1.80,1.8000,1.8000,60,1.28050,1.855654e-01,3.225140e-01
n_e=1.80,1.8000,1.8000,60,1.28100,1.855717e-01,3.226412e-01
n_e=1.80,1.8000,1.8000,60,1.28150,1.855780e-01,3.227684e-01
n_e=1.80,1.8000,1.8000,60,1.28200,1.855841e-01,3.228955e-01
n_e=1.80,1.8000,1.8000,60,1.28250,1.855902e-01,3.230225e-01
n_e=1.80,1.8000,1.8000,60,1.28300,1.855962e-01,3.231494e-01
n_e=1.80,1.8000,1.8000,60,1.28350,1.856021e-01,3.232763e-01
n_e=1.80,1.8000,1.8000,60,1.28400,1.856079e-01,3.234031e-01
n_e=1.80,1.8000,1.8000,60,1.28450,1.856137e-01,3.235298e-01
n_e=1.80,1.8000,1.8000,60,1.28500,1.856193e-01,3.236565e-01
n_e=1.80,1.8000,1.8000,60,1.28550,1.856249e-01,3.237831e-01
n_e=1.80,1.8000,1.8000,60,1.28600,1.856304e-01,3.239096e-01
n_e=1.80,1.8000,1.8000,60,1.28650,1.856358e-01,3.240361e-01
n_e=1.80,1.8000,1.8000,60,1.28700,1.856411e-01,3.241625e-01
n_e=1.80,1.8000,1.8000,60,1.28750,1.856463e-01,3.242888e-01
n_e=1.80,1.8000,1.8000,60,1.28800,1.856515e-01,3.244150e-01
n_e=1.80,1.8000,1.8000,60,1.28850,1.856565e-01,3.245412e-01
n_e=1.80,1.8000,1.8000,60,1.28900,1.856615e-01,3.246674e-01
n_e=1.80,1.8000,1.8000,60,1.28950,1.856664e-01,3.247934e-01
n_e=1.80,1.8000,1.8000,60,1.29000,1.856712e-01,3.249194e-01
n_e=1.80,1.8000,1.8000,60,1.29050,1.856759e-01,3.250453e-01
n_e=1.80,1.8000,1.8000,60,1.29100,1.856806e-01,3.251712e-01
n_e=1.80,1.8000,1.8000,60,1.29150,1.856851e-01,3.252969e-01
n_e=1.80,1.8000,1.8000,60,1.29200,1.856896e-01,3.254226e-01
n_e=1.80,1.8000,1.8000,60,1.29250,1.856940e-01,3.255483e-01
n_e=1.80,1.8000,1.8000,60,1.29300,1.856983e-01,3.256739e-01
n_e=1.80,1.8000,1.8000,60,1.29350,1.857025e-01,3.257994e-01
n_e=1.80,1.8000,1.8000,60,1.29400,1.857066e-01,3.259248e-01
n_e=1.80,1.8000,1.8000,60,1.29450,1.857107e-01,3.260502e-01
n_e=1.80,1.8000,1.8000,60,1.29500,1.857146e-01,3.261755e-01
n_e=1.80,1.8000,1.8000,60,1.29550,1.857185e-01,3.263007e-01
n_e=1.80,1.8000,1.8000,60,1.29600,1.857223e-01,3.264259e-01
n_e=1.80,1.8000,1.8000,60,1.29650,1.857260e-01,3.265509e-01
n_e=1.80,1.8000,1.8000,60,1.29700,1.857296e-01,3.266760e-01
n_e=1.80,1.8000,1.8000,60,1.29750,1.857331e-01,3.268009e-01
n_e=1.80,1.8000,1.8000,60,1.29800,1.857365e-01,3.269258e-01
n_e=1.80,1.8000,1.8000,60,1.29850,1.857399e-01,3.270506e-01
n_e=1.80,1.8000,1.8000,60,1.29900,1.857432e-01,3.271753e-01
n_e=1.80,1.8000,1.8000,60,1.29950,1.857463e-01,3.273000e-01
n_e=1.80,1.8000,1.8000,60,1.30000,1.857494e-01,3.274246e-01
n_e=1.80,1.8000,1.8000,60,1.30050,1.857524e-01,3.275492e-01
n_e=1.80,1.8000,1.8000,60,1.30100,1.857554e-01,3.276736e-01
n_e=1.80,1.8000,1.8000,60,1.30150,1.857582e-01,3.277980e-01
n_e=1.80,1.8000,1.8000,60,1.30200,1.857610e-01,3.279223e-01
n_e=1.80,1.8000,1.8000,60,1.30250,1.857636e-01,3.280466e-01
n_e=1.80,1.8000,1.8000,60,1.30300,1.857662e-01,3.281708e-01
n_e=1.80,1.8000,1.8000,60,1.30350,1.857687e-01,3.282949e-01
n_e=1.80,1.8000,1.8000,60,1.30400,1.857711e-01,3.284189e-01
n_e=1.80,1.8000,1.8000,60,1.30450,1.857734e-01,3.285429e-01
n_e=1.80,1.8000,1.8000,60,1.30500,1.857757e-01,3.286668e-01
n_e=1.80,1.8000,1.8000,60,1.30550,1.857778e-01,3.287906e-01
n_e=1.80,1.8000,1.8000,60,1.30600,1.857799e-01,3.289144e-01
n_e=1.80,1.8000,1.8000,60,1.30650,1.857819e-01,3.290381e-01
n_e=1.80,1.8000,1.8000,60,1.30700,1.857838e-01,3.291617e-01
n_e=1.80,1.8000,1.8000,60,1.30750,1.857856e-01,3.292853e-01
n_e=1.80,1.8000,1.8000,60,1.30800,1.857873e-01,3.294087e-01
n_e=1.80,1.8000,1.8000,60,1.30850,1.857889e-01,3.295322e-01
n_e=1.80,1.8000,1.8000,60,1.30900,1.857905e-01,3.296555e-01
n_e=1.80,1.8000,1.8000,60,1.30950,1.857919e-01,3.297788e-01
n_e=1.80,1.8000,1.8000,60,1.31000,1.857933e-01,3.299020e-01
n_e=1.80,1.8000,1.8000,60,1.31050,1.857946e-01,3.300251e-01
n_e=1.80,1.8000,1.8000,60,1.31100,1.857958e-01,3.301481e-01
n_e=1.80,1.8000,1.8000,60,1.31150,1.857969e-01,3.302711e-01
n_e=1.80,1.8000,1.8000,60,1.31200,1.857979e-01,3.303940e-01
n_e=1.80,1.8000,1.8000,60,1.31250,1.857989e-01,3.305169e-01
n_e=1.80,1.8000,1.8000,60,1.31300,1.857997e-01,3.306397e-01
n_e=1.80,1.8000,1.8000,60,1.31350,1.858005e-01,3.307624e-01
n_e=1.80,1.8000,1.8000,60,1.31400,1.858012e-01,3.308850e-01
n_e=1.80,1.8000,1.8000,60,1.31450,1.858018e-01,3.310075e-01
n_e=1.80,1.8000,1.8000,60,1.31500,1.858023e-01,3.311300e-01
n_e=1.80,1.8000,1.8000,60,1.31550,1.858027e-01,3.312525e-01
n_e=1.80,1.8000,1.8000,60,1.31600,1.858030e-01,3.313748e-01
n_e=1.80,1.8000,1.8000,60,1.31650,1.858033e-01,3.314971e-01
n_e=1.80,1.8000,1.8000,60,1.31700,1.858034e-01,3.316193e-01
n_e=1.80,1.8000,1.8000,60,1.31750,1.858035e-01,3.317414e-01
n_e=1.80,1.8000,1.8000,60,1.31800,1.858035e-01,3.318635e-01
n_e=1.80,1.8000,1.8000,60,1.31850,1.858034e-01,3.319854e-01
n_e=1.80,1.8000,1.8000,60,1.31900,1.858032e-01,3.321074e-01
n_e=1.80,1.8000,1.8000,60,1.31950,1.858029e-01,3.322292e-01
n_e=1.80,1.8000,1.8000,60,1.32000,1.858025e-01,3.323510e-01
n_e=1.80,1.8000,1.8000,60,1.32050,1.858021e-01,3.324727e-01
n_e=1.80,1.8000,1.8000,60,1.32100,1.858015e-01,3.325943e-01
n_e=1.80,1.8000,1.8000,60,1.32150,1.858009e-01,3.327159e-01
n_e=1.80,1.8000,1.8000,60,1.32200,1.858002e-01,3.328373e-01
n_e=1.80,1.8000,1.8000,60,1.32250,1.857994e-01,3.329588e-01
n_e=1.80,1.8000,1.8000,60,1.32300,1.857985e-01,3.330801e-01
n_e=1.80,1.8000,1.8000,60,1.32350,1.857975e-01,3.332014e-01
n_e=1.80,1.8000,1.8000,60,1.32400,1.857965e-01,3.333226e-01
n_e=1.80,1.8000,1.8000,60,1.32450,1.857953e-01,3.334437e-01
n_e=1.80,1.8000,1.8000,60,1.32500,1.857941e-01,3.335647e-01
n_e=1.80,1.8000,1.8000,60,1.32550,1.857927e-01,3.336857e-01
n_e=1.80,1.8000,1.8000,60,1.32600,1.857913e-01,3.338066e-01
n_e=1.80,1.8000,1.8000,60,1.32650,1.857898e-01,3.339275e-01
n_e=1.80,1.8000,1.8000,60,1.32700,1.857882e-01,3.340482e-01
n_e=1.80,1.8000,1.8000,60,1.32750,1.857865e-01,3.341689e-01
n_e=1.80,1.8000,1.8000,60,1.32800,1.857848e-01,3.342895e-01
n_e=1.80,1.8000,1.8000,60,1.32850,1.857829e-01,3.344101e-01
n_e=1.80,1.8000,1.8000,60,1.32900,1.857810e-01,3.345306e-01
n_e=1.80,1.8000,1.8000,60,1.32950,1.857789e-01,3.346510e-01
n_e=1.80,1.8000,1.8000,60,1.33000,1.857768e-01,3.347713e-01
n_e=1.80,1.8000,1.8000,60,1.33050,1.857746e-01,3.348915e-01
n_e=1.80,1.8000,1.8000,60,1.33100,1.857723e-01,3.350117e-01
n_e=1.80,1.8000,1.8000,60,1.33150,1.857699e-01,3.351318e-01
n_e=1.80,1.8000,1.8000,60,1.33200,1.857674e-01,3.352519e-01
n_e=1.80,1.8000,1.8000,60,1.33250,1.857649e-01,3.353718e-01
n_e=1.80,1.8000,1.8000,60,1.33300,1.857622e-01,3.354917e-01
n_e=1.80,1.8000,1.8000,60,1.33350,1.857595e-01,3.356115e-01
n_e=1.80,1.8000,1.8000,60,1.33400,1.857567e-01,3.357313e-01
n_e=1.80,1.8000,1.8000,60,1.33450,1.857537e-01,3.358510e-01
n_e=1.80,1.8000,1.8000,60,1.33500,1.857507e-01,3.359706e-01
n_e=1.80,1.8000,1.8000,60,1.33550,1.857476e-01,3.360901e-01
n_e=1.80,1.8000,1.8000,60,1.33600,1.857445e-01,3.362096e-01
n_e=1.80,1.8000,1.8000,60,1.33650,1.857412e-01,3.363289e-01
n_e=1.80,1.8000,1.8000,60,1.33700,1.857378e-01,3.364482e-01
n_e=1.80,1.8000,1.8000,60,1.33750,1.857344e-01,3.365675e-01
n_e=1.80,1.8000,1.8000,60,1.33800,1.857308e-01,3.366866e-01
n_e=1.80,1.8000,1.8000,60,1.33850,1.857272e-01,3.368057e-01
n_e=1.80,1.8000,1.8000,60,1.33900,1.857235e-01,3.369247e-01
n_e=1.80,1.8000,1.8000,60,1.33950,1.857197e-01,3.370437e-01
